sap_module,sap_table,sap_field,sap_description,sap_data_element,sap_domain,sap_table_description,classification_bucket,top_canonical_concept_id,top_canonical_strength,second_canonical_concept_id,second_canonical_strength,strength_margin,confidence_tier,top_canonical_matches,candidate_reason
MM,EBAN,ISOUTLINE,Is Outline,MMPUR_REQ_IS_OUTLINE,BOOLEAN_FLG,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,BNFPO_CS,Cross-System PReq Item,/ISDFPS/BNFPO_CS,BNFPO,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,BSMNG_SND,PO Quantity Sender,/ISDFPS/BSMNG_SND,MENG13,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,bom.quantity,0.50,0.10,medium,requisition.line_item_number:0.60 | bom.quantity:0.50 | goods_receipt.quantity:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,ADPRI,Order Priority,ADPRI,ADPRI,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,LPRIO,Delivery Priority,LPRIO,LPRIO,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,ADDNS,Do Not Substitute,ADDNS,ADDNS,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,DISUB_SOBKZ,Special stock indicator Subcontracting,DISUB_SOBKZ_LB,DISUB_SOBKZ_LB,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,DISUB_OWNER,Owner of stock,OWNER_D,LIFNR,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,FLDLOGSSUPPLYPROCESS,Supply Process,FLOG_SPROC,FLOG_SPROC,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,FLDLOGSDELIVISHELDONSHORE,Hold On-Shore,FLOG_HOLD,BOOLE,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,IUID_RELEVANT,IUID-Relevant,IUID_RELEVANT,UID_RELEVANT,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,SC_REQUESTOR,Requestor,MMPUR_REQ_D_REQUESTOR,,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,SC_AUTHOR,Author of Requisition,MMPUR_REQ_D_AUTHOR,UNAME,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,OIO_SPROC,Supply Process,OIO_SPROC,OIO_SPROC,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,OIO_HOLD,Indicator: Hold Delivery Onshore,OIO_HOLD,XFELD,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,SGT_SCAT,Stock Segment,SGT_SCAT,SGT_SRCA,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
MM,EBAN,SGT_RCAT,Requirement Segment,SGT_RCAT,SGT_SRCA,Purchase Requisition PR header & item combined; one row per PR line. MM Materials Mgmt,unmapped,requisition.line_item_number,0.60,requisition.id,0.50,0.10,medium,requisition.line_item_number:0.60 | requisition.id:0.50,context_enriched_unmapped_auto_candidate
SD,VBPA,_DATAAGING,Data Filter Value for Data Aging,DATA_TEMPERATURE,DATA_TEMPERATURE,"Sales Document — Partners Partners on a doc (sold-to AG, ship-to WE, payer RG, bill-to RE). SD Sales Distribution",weak_canonical_candidate,invoice.amount,0.60,price.unit,0.50,0.10,medium,invoice.amount:0.60 | price.unit:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,LFART,Delivery Type,LFART,LFART,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,AUTLF,Complete Delivery Defined for Each Sales Order?,AUTLF,XFELD,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,sales_order.id,0.60,,,0.60,medium,sales_order.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,KZAZU,Order Combination Indicator,KZAZU_D,XFELD,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,sales_order.id,0.60,,,0.60,medium,sales_order.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,VBTYP,SD Document Category,VBTYPL,VBTYPL,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,document.type,0.60,,,0.60,medium,document.type:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,BTGEW,Total Weight,GSGEW,MENG15,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,invoice.amount,0.60,price.unit,0.50,0.10,medium,invoice.amount:0.60 | price.unit:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,FKARV,Proposed billing type for a delivery-related billing doc.,FKARV,FKART,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,PERFK,Invoice Dates (Calendar Identification),PERFK,WFCID,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,employee.id,0.60,absence.start_date,0.50,0.10,medium,employee.id:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,WAERK,SD Document Currency,WAERK,WAERS,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,accounting.document_currency_code,0.60,,,0.60,medium,accounting.document_currency_code:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,COMMN,Communication number for Q-API interface,COMMN,COMMN,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,delivery.id,0.60,,,0.60,medium,delivery.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,STCUR,Exchange rate for statistics,STCUR,KURRF,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,exchange_rate.rate,0.60,,,0.60,medium,exchange_rate.rate:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,EXNUM,Number of foreign trade data in MM and SD documents,EXNUM,EXNUM,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,delivery.id,0.60,,,0.60,medium,delivery.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,VKOIV,Sales Organization for Intercompany Billing,VKOIV,VKORG,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,sales_organization.id,0.60,,,0.60,medium,sales_organization.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,VTWIV,Distribution channel for intercompany billing,VTWIV,VTWEG,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,distribution_channel.id,0.60,,,0.60,medium,distribution_channel.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,SPAIV,Division for intercompany billing,SPAIV,SPART,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,division.id,0.60,,,0.60,medium,division.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,FKAIV,Billing type for intercompany billing,FKAIV,FKART,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,AMTBL,Released Credit Value of the Document,AMTBL_CM,WERTV8,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,invoice.amount,0.60,price.unit,0.50,0.10,medium,invoice.amount:0.60 | price.unit:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,TRATY,Means-of-Transport Type,TRATY,TRATY,SD Delivery — Header Delivery doc header. SD Sales Distribution,knowledge_only,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,BLDAT,Document Date in Document,BLDAT,DATUM,SD Delivery — Header Delivery doc header. SD Sales Distribution,knowledge_only,sales_order.document_date,0.60,,,0.60,medium,sales_order.document_date:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,TRSPG,Shipment Blocking Reason,TRSPG,TRSPG,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,reason.code,0.60,,,0.60,medium,reason.code:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,LIFEX,External Identification of Delivery Note,LIFEX,TEXT35,SD Delivery — Header Delivery doc header. SD Sales Distribution,knowledge_only,employee.id,0.60,absence.start_date,0.50,0.10,medium,employee.id:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,LCNUM,Financial doc. processing: Internal financial doc. number,LCNUM,LCNUM,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,delivery.id,0.60,,,0.60,medium,delivery.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,TDUHR,"Transp. Planning Time (Local, Relating to a Shipping Point)",TDUHR,TIME_SHIPP,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,shipping_point.id,0.60,,,0.60,medium,shipping_point.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,LDUHR,Loading Time (Local Time Relating to a Shipping Point),LDUHR,TIME_SHIPP,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,shipping_point.id,0.60,,,0.60,medium,shipping_point.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,LGTOR,Door for Warehouse Number,LGTOR,LGTOR,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,delivery.id,0.60,,,0.60,medium,delivery.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,AKKUR,Exchange rate for letter-of-credit procg in foreign trade,AKKUR,KURRF,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,exchange_rate.rate,0.60,,,0.60,medium,exchange_rate.rate:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,FOLAR,Delivery Type,LFART,LFART,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,VGANZ,Number of Delivery Items with Precedessor in Other System,SHP_VGANZ,,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,delivery.id,0.60,,,0.60,medium,delivery.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,IMWRK,Delivery has Status 'In Plant',IMWRK,XFELD,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,delivery.status,0.60,,,0.60,medium,delivery.status:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,SPE_REV_VLSTK,Distribution Status (Decentralized Warehouse Processing),VLSTK,VLSTK,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,delivery.status,0.60,,,0.60,medium,delivery.status:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,SPE_ORIG_SYS,Original System Type,/SPE/INB_ORIGIN_SYS,/SPE/SYSTYPE_SHORT,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,SPE_CHNG_SYS,Last Changer's System Type,/SPE/INB_CHNG_SYS,/SPE/SYSTYPE_SHORT,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,SPE_GTS_REL,Goods Traffic Type,/SPE/DE_LEG_GTS_CODE,CHAR2,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,SPE_GTS_RT_CDE,Route Code for SAP Global Trade Services,/SPE/DE_ROUTE_GTS_CODE,CHAR10,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,route.id,0.60,,,0.60,medium,route.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,SPE_UNIT_SYSTEM,Measurement Unit System,/SPE/DE_UNIT_SYSTEM,CHAR10,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,uom.code,0.60,,,0.60,medium,uom.code:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,SAKES,SAP Global Trade Services: Storage Status of Delivery,GTS_SAKES,GTS_SAKES,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,delivery.status,0.60,,,0.60,medium,delivery.status:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,PRTNR,Confirmation number,PRTNR,PRTNR,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,delivery.id,0.60,,,0.60,medium,delivery.id:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,_DATAAGING,Data Filter Value for Data Aging,DATA_TEMPERATURE,DATA_TEMPERATURE,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,invoice.amount,0.60,price.unit,0.50,0.10,medium,invoice.amount:0.60 | price.unit:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,ITM_KZABE,Identification for the Means of Transport Inland,KZABE,KZABE,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,employee.id,0.60,absence.start_date,0.50,0.10,medium,employee.id:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,BESTK,Delivery Confirmation Status (All Items),BESTK,STATV,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,delivery.status,0.60,,,0.60,medium,delivery.status:0.60,context_enriched_unmapped_auto_candidate
SD,LIKP,CMPSI,Status of Credit Check Against Financial Document,CMPSI,CMPSZ,SD Delivery — Header Delivery doc header. SD Sales Distribution,weak_canonical_candidate,delivery.status,0.60,supplier.region_code,0.50,0.10,medium,delivery.status:0.60 | supplier.region_code:0.50,context_enriched_unmapped_auto_candidate
SD,LIKP,CMPSJ,Status of Credit Check Against Export Credit Insurance,CMPSJ,CMPSZ,SD Delivery — Header Delivery doc header. SD Sales Distribution,unmapped,delivery.status,0.60,,,0.60,medium,delivery.status:0.60,context_enriched_unmapped_auto_candidate
