entry_type,canonical_term,alias,domain,source_system,note
field_alias,account.owner_employee_id,PRCD_ELEMENTS.KNUMV,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KNUMV; field_description=Number of the Document Condition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=KNUMV, domain=KNUMV"
field_alias,invoice.amount,PRCD_ELEMENTS.KAWRT,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KAWRT; field_description=Condition Basis; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=VFPRC_ELEMENT_BASE_VALUE, domain=VFPRC_DEC_VALUE"
field_alias,invoice.amount,PRCD_ELEMENTS.KAWRT_K,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KAWRT_K; field_description=Condition Basis; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=VFPRC_ELEMENT_BASE_VALUE, domain=VFPRC_DEC_VALUE"
field_alias,account.type,MATDOC.KNTTP_GR,S/4HANA,SAP,"context_patch=true; system=SAP; object=MATDOC; field=KNTTP_GR; object_description=Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables; field_description=Account Assignment Category; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=KNTTP, domain=KNTTP"
field_alias,project.wbs_element_id,MATDOC.ASS_PSPNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=MATDOC; field=ASS_PSPNR; object_description=Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables; field_description=Assigned Operative WBS Element; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=PMMO_ASSIGNED_PS_POSNR_D, domain=PS_POSNR"
field_alias,journal_entry.id,ACDOCP.REQTSN,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=REQTSN; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Request Transaction Sequence Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=RSPM_REQUEST_TSN, domain=RSPM_TSN"
field_alias,journal_entry.id,ACDOCP.DATAPAKID,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=DATAPAKID; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Data packet number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=RSDATAPID, domain=NUM6"
field_alias,journal_entry.id,ACDOCP.RECORD,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=RECORD; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Data record number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=RSARECORD, domain=RSNUMRECORD"
field_alias,fiscal_year.id,ACDOCP.RYEAR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=RYEAR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=General Ledger Fiscal Year; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=GJAHR_POS, domain=GJAHR"
field_alias,activity id,ACDOCP.RMVCT,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=RMVCT; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Transaction type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=RMVCT, domain=RMVCT"
field_alias,segment.id,ACDOCP.SEGMENT,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=SEGMENT; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Segment for Segmental Reporting; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FB_SEGMENT, domain=FB_SEGMENT"
field_alias,cost_center.id,ACDOCP.SCNTR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=SCNTR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Sender cost center; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=SKOST, domain=KOSTL"
field_alias,segment.id,ACDOCP.PSEGMENT,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=PSEGMENT; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Partner Segment for Segmental Reporting; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FB_PSEGMENT, domain=FB_SEGMENT"
field_alias,journal_entry.id,ACDOCP.ZUONR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=ZUONR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Assignment number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=DZUONR, domain=ZUONR"
field_alias,journal_entry.line_item_number,ACDOCP.SGTXT,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=SGTXT; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Item Text; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=SGTXT, domain=TEXT50"
field_alias,journal_entry.debit_credit_indicator,ACDOCP.CO_BELKZ,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=CO_BELKZ; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=CO Debit/Credit Indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FINS_CO_BELKZ, domain=FINS_CO_BELKZ"
field_alias,project.id,ACDOCP.PS_PSPID,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=PS_PSPID; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Project definition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=PS_PSPID, domain=PS_PSPID"
field_alias,cost_center.id,ACDOCP.UKOSTL,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=UKOSTL; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Origin cost center; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=USP_KOSTL, domain=KOSTL"
field_alias,profit_center.id,ACDOCP.UPRCTR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=UPRCTR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Origin Profit Center; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FINS_ORIGIN_PRCTR, domain=PRCTR"
field_alias,activity id,ACDOCP.ACCASTY,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=ACCASTY; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Object Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=J_OBART, domain=J_OBART"
field_alias,journal_entry.id,ACDOCP.OBJNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=OBJNR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Object number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=J_OBJNR, domain=J_OBJNR"
field_alias,activity id,ACDOCP.LSTAR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=LSTAR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Activity Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=LSTAR, domain=LSTAR"
field_alias,journal_entry.id,ACDOCP.PAUFNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=PAUFNR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Partner order number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=PAR_AUFNR, domain=AUFNR"
field_alias,activity id,ACDOCP.PACCASTY,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=PACCASTY; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Partner Object Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=CO_POBART, domain=J_OBART"
field_alias,project.wbs_element_id,ACDOCP.PPS_POSID,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=PPS_POSID; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Partner Work Breakdown Structure Element; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=FCO_PAR_POSID, domain=PS_POSID"
field_alias,project.id,ACDOCP.PPS_PSPID,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=PPS_PSPID; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Partner Project; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=FCO_PAR_PSPID, domain=PS_PSPID"
field_alias,journal_entry.id,ACDOCP.AUFNR_ORG,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=AUFNR_ORG; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Origin Order Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=AUFNR_HK, domain=AUFNR"
field_alias,activity id,ACDOCP.FKART,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=FKART; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Billing Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=FKART, domain=FKART"
field_alias,compensation.plan,ACDOCP.BONUS_PA,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=BONUS_PA; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Volume rebate group; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=BONUS, domain=BONUS"
field_alias,inventory_lot.manufacture_date,ACDOCP.WWDAT_PA,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=WWDAT_PA; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Valid To Date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=RKEG_WWDAT, domain=RKEG_WWDAT"
field_alias,journal_entry.id,ACDOCP.RBDGT_VLDTY_NBR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=RBDGT_VLDTY_NBR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Budget Validity Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=GM_BDGT_VLDTY_NBR, domain=GM_BDGT_VLDTY_NBR"
field_alias,activity id,ACDOCP.BUDGET_PROCESS,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=BUDGET_PROCESS; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Budget Process Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=BUDGET_PROCESS, domain=BUDGET_PROCESS"
field_alias,activity id,ACDOCP.BUDGET_SUBCATEGORY,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=BUDGET_SUBCATEGORY; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Budget Type (Subcategory); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=BUDGET_SUBCATEGORY, domain=BUDGET_SUBCATEGORY"
field_alias,activity id,ACDOCP.ILART,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=ILART; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Maintenance activity type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=ILA, domain=ILART"
field_alias,activity id,ACDOCP.ARTPR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=ARTPR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Priority Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=ARTPR, domain=ARTPR"
field_alias,journal_entry.id,ACDOCP.MAUFNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=MAUFNR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Number of Superior Order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=MAUFNR, domain=AUFNR"
field_alias,activity id,ACDOCP.RSART,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=RSART; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Record type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=RSART, domain=RSART"
field_alias,journal_entry.id,ACDOCP.PACKNO,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=PACKNO; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Package number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=PACKNO, domain=PACKNO"
field_alias,journal_entry.id,ACDOCP.INTROW,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=INTROW; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Line Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=NUMZEILE, domain=INTROW"
field_alias,activity id,ACDOCP.MOVCAT,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=MOVCAT; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Transaction Type Category; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=FAA_MOVCAT, domain=FAA_MOVCAT"
field_alias,inventory_lot.manufacture_date,ACDOCP.PRODPER,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=PRODPER; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Production Month (Date to find period and year); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=JV_PRODPER, domain=JV_PRODPER"
field_alias,journal_entry.id,ACDOCP.SWENR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=SWENR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Business Entity Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=REBDBENO, domain=REBDBENO"
field_alias,journal_entry.id,ACDOCP.SGENR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=SGENR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Number of Building; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=REBDBUNO, domain=REBDBUNO"
field_alias,journal_entry.id,ACDOCP.SGRNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=SGRNR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Number of Land; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=REBDPRNO, domain=REBDPRNO"
field_alias,journal_entry.id,ACDOCP.SMENR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=SMENR; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Number of Rental Object; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=REBDRONO, domain=REBDRONO"
field_alias,validity.start_date,ACDOCP.COSTG_FROM_DATE,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=COSTG_FROM_DATE; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Costing Date From; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=CK_ABDAT, domain=CK_KADAT"
field_alias,journal_entry.id,ACDOCP.ASNUM,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCP; field=ASNUM; object_description=Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables; field_description=Activity Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=ASNUM, domain=ASNUM"
