action,priority,confidence,concept_id,proposed_entity,proposed_attribute,proposed_display_name,proposed_alias,source_system,source_file,source_table,source_field,source_datatype,evidence,review_note
new_concept_candidate,P0,high,,employee,phone,Employee Phone,Complete_Phone_Number; Employee_Phone_Number; Home_Phone; Involved_Party_Non-Worker_Phone_Number; Mobile_Phone; Phone_Number; Work_Phone; Video_Conference_Details,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management; Locations,,,Unknown overlay concept_id employee.phone appears in 8 Workday rows.,Likely missing employee contact concept. Review aliases as phone-specific; exclude video conference or non-worker party fields if they are not employee attributes.
map_existing_or_new_decision,P0,medium,invoice.document_currency_code,invoice,currency,Invoice Currency,Frequency_Reference; Amount; Annual_Income; Annualized_in_Reporting_Currency_Summary_Data; Currency_Code; Currency_Reference; Currency_Reference_Data; Individual_Target_Currency_Reference; Per_Unit_Amount; Primary_Compensation_Basis; Total_Salary_and_Allowances,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Benefits; Human Capital Management,,string,Unknown overlay concept_id invoice.currency appears in 11 Workday rows.,Do not import these aliases directly. First decide whether the overlay should map currency-code fields to invoice.document_currency_code/currency.code or whether some compensation amount rows are misclassified.
add_field_context,P1,high,price.unit,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MBEW,PEINH,DEC,MBEW.PEINH: Price unit; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,price.unit,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAP,NETPR,CURR,VBAP.NETPR: Net Price; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,product.category,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARA,PRDHA,CHAR,MARA.PRDHA: Product Hierarchy; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,product.category,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAP,PRODH,CHAR,VBAP.PRODH: Product Hierarchy; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,production_order.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,AUFNR,CHAR,MSEG.AUFNR: Order Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,production_order.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAK,AUFNR,CHAR,VBAK.AUFNR: Order Number; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,production_order.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAP,AUFNR,CHAR,VBAP.AUFNR: Order Number; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,production_order.planned_start_date,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARA,PRD_STARTDT,DATS,MARA.PRD_STARTDT: Production Start Date; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,profit_center.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,KO_PRCTR,CHAR,EKPO.KO_PRCTR: Profit Center; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,profit_center.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARC,PRCTR,CHAR,MARC.PRCTR: Profit Center; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,profit_center.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARD,PRCTL,CHAR,MARD.PRCTL: Profit Center; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,profit_center.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,PRCTR,CHAR,MSEG.PRCTR: Profit Center; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,profit_center.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAP,PRCTR,CHAR,VBAP.PRCTR: Profit Center; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_contract.valid_from_date,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,KDATB,DATS,EKKO.KDATB: Start of Validity Period; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_contract.valid_to_date,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,KDATE,DATS,EKKO.KDATE: End of Validity Period; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_contract.value,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,KTWRT,CURR,EKKO.KTWRT: Target Value for Header Area per Distribution; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_contract.value,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,TARGET_VALUE,CURR,EKPO.TARGET_VALUE: Target Value at Item Level in Procurement Hub; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.document_date,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,BEDAT,DATS,EBAN.BEDAT: Purchase Order Date; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.document_date,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,BEDAT,DATS,EKKO.BEDAT: Purchasing Document Date; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.document_type,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,BSART,CHAR,EBAN.BSART: Purchase Requisition Document Type; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.document_type,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,BSART,CHAR,EKKO.BSART: Purchasing Document Type; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,EBELN,CHAR,EBAN.EBELN: Purchase order number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,EBELN,CHAR,EKKO.EBELN: Purchasing Document Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,EBELN,CHAR,EKPO.EBELN: Purchasing Document Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,EBELN,CHAR,MSEG.EBELN: Purchase order number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.line_item_number,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,EBELP,NUMC,EBAN.EBELP: Purchase order item number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.line_item_number,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,EBELP,NUMC,EKPO.EBELP: Item Number of Purchasing Document; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchase_order.line_item_number,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,EBELP,NUMC,MSEG.EBELP: Item Number of Purchasing Document; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchasing_group.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,EKGRP,CHAR,EBAN.EKGRP: Purchasing Group; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchasing_group.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,EKGRP,CHAR,EKKO.EKGRP: Purchasing Group; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchasing_group.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARC,EKGRP,CHAR,MARC.EKGRP: Purchasing Group; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchasing_organization.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,EKORG,CHAR,EBAN.EKORG: Purchasing Organization; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchasing_organization.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,EXTPURGORGFORPURG,CHAR,EBAN.EXTPURGORGFORPURG: Purchasing Organization; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchasing_organization.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,EKORG,CHAR,EKKO.EKORG: Purchasing Organization; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchasing_organization.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,HASHCAL_EXISTS,CHAR,EKKO.HASHCAL_EXISTS: Purchasing Organization; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,purchasing_organization.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,HASHCAL_EXISTS,CHAR,EKPO.HASHCAL_EXISTS: Purchasing Organization; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,quote.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,ANGNR,CHAR,EKKO.ANGNR: Quotation Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,quote.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,ANGNR,CHAR,EKPO.ANGNR: Quotation number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,requisition.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,BANFN,CHAR,EBAN.BANFN: Purchase Requisition Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,requisition.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,BANFN,CHAR,EKPO.BANFN: Purchase Requisition Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,requisition.line_item_number,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,BNFPO,NUMC,EBAN.BNFPO: Item number of purchase requisition; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,requisition.line_item_number,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,BNFPO,NUMC,EKPO.BNFPO: Item number of purchase requisition; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,requisition.requester_id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,AFNAM,CHAR,EBAN.AFNAM: Name of requisitioner/requester; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,requisition.requester_id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,AFNAM,CHAR,EKPO.AFNAM: Name of requisitioner/requester; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,resource.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAP,RESOURCE_ID,CHAR,VBAP.RESOURCE_ID: Resource Name (Stock Identifier); module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,rfq.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,ANFNR,CHAR,EKPO.ANFNR: RFQ Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,route.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAP,ROUTE,CHAR,VBAP.ROUTE: Route; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,sales_order.document_date,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,AUDAT,DATS,EKPO.AUDAT: Document Date (Date Received/Sent); module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,sales_order.document_date,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAK,AUDAT,DATS,VBAK.AUDAT: Document Date (Date Received/Sent); module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,sales_order.document_type,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAK,AUART,CHAR,VBAK.AUART: Sales Document Type; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,sales_order.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,KDAUF,CHAR,MSEG.KDAUF: Sales Order Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,sales_order.line_item_number,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAP,POSNR,NUMC,VBAP.POSNR: Sales Document Item; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,sales_organization.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAK,VKORG,CHAR,VBAK.VKORG: Sales Organization; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,shipment.volume,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,VOLUM,QUAN,EKPO.VOLUM: Volume; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,shipment.volume,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARA,VOLUM,QUAN,MARA.VOLUM: Volume; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,shipment.volume,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARM,VOLUM,QUAN,MARM.VOLUM: Volume; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,shipping_point.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAP,VSTEL,CHAR,VBAP.VSTEL: Shipping Point / Receiving Point; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,stock.quantity,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARD,LABST,QUAN,MARD.LABST: Valuated Unrestricted-Use Stock; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,supplier.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,LIFNR,CHAR,EBAN.LIFNR: Desired Vendor; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,supplier.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,LIFNR,CHAR,EKKO.LIFNR: Vendor's account number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,supplier.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,LIFNR,CHAR,MSEG.LIFNR: Vendor's account number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,supplier.posting_block_flag,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARD,SPERR,CHAR,MARD.SPERR: Physical Inventory Blocking Indicator; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,supplier.tax_registration_id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,STCEG,CHAR,EKKO.STCEG: VAT Registration Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,warehouse_bin.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARD,LGPBE,CHAR,MARD.LGPBE: Storage Bin; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,high,warehouse_bin.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,LGPLA,CHAR,MSEG.LGPLA: Storage Bin; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,accounting.document_currency_code,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,WAERS,CUKY,EBAN.WAERS: Currency Key; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,accounting.document_currency_code,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKKO,WAERS,CUKY,EKKO.WAERS: Currency Key; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,accounting.document_currency_code,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,WAERS,CUKY,MSEG.WAERS: Currency Key; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,accounting.document_number,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EKPO,BELNR,CHAR,EKPO.BELNR: Document Number for Earmarked Funds; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,accounting.document_number,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,BELNR,CHAR,MSEG.BELNR: Document Number of an Accounting Document; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,accounting.local_currency_amount,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,DMBTR,CURR,MSEG.DMBTR: Amount in Local Currency; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,accounting.posting_date,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MKPF,BUDAT,DATS,MKPF.BUDAT: Posting Date in the Document; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,base_uom.code,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MARA,MEINS,UNIT,MARA.MEINS: Base Unit of Measure; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,base_uom.code,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,MEINS,UNIT,MSEG.MEINS: Base Unit of Measure; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,base_uom.code,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,VBAP,MEINS,UNIT,VBAP.MEINS: Base Unit of Measure; module=SD,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,batch.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,EBAN,CHARG,CHAR,EBAN.CHARG: Batch Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P1,medium,batch.id,,,,,SAP,metadata_dict/sap_tables_mostUsed.xlsx#Tbls_Clm,MSEG,CHARG,CHAR,MSEG.CHARG: Batch Number; module=MM,Field context candidate from source schema; confirm table semantics before promotion.
